NAME	DESCRIPTION	SMARTA_GITR_KO_1_htsqct	SMARTA_GITR_KO_2_htsqct	SMARTA_GITR_KO_3_htsqct	SMARTA_GITR_WT_1_htsqct	SMARTA_GITR_WT_2_htsqct	SMARTA_GITR_WT_3_htsqct
Edem3	Edem3	68.9480425887618	49.6429852086511	74.5302983854605	81.098093044508	79.6456436621507	76.7697475003785
Edf1	Edf1	113.117503170088	169.193530335008	105.214690622411	111.338968731848	99.4951965527523	102.342563490314
Edrf1	Edrf1	41.8396428803328	34.7056956035231	39.8200313049742	39.0611310961481	40.6338492691263	40.9883249266973
Eea1	Eea1	313.093522505321	240.746281240692	331.334661001014	333.427101882494	329.22215493761	323.289641662135
Eed	Eed	80.2088281435613	64.3713616724487	85.4982266450937	82.0096088010413	80.607879605601	83.2334883523984
Eef1a1	Eef1a1	12426.9806588185	13264.6265390657	12468.0311628708	11126.6047471326	11679.1250173992	12000.9608823863
Eef1b2	Eef1b2	832.715676629917	891.850200339744	708.553972462328	682.457208773883	693.909577505242	705.41984488988
Eef1d	Eef1d	152.360370071189	150.678603184596	154.428429895636	148.737924036671	139.991583544243	152.103108144753
Eef1e1	Eef1e1	25.9192219235472	23.2415869730139	23.2520079104224	23.2168425046426	21.7190398664477	24.5724751437897
Eef1g	Eef1g	692.319891210703	691.058557378503	742.54164662218	668.033812391091	650.031618483912	689.696538769689
Eef2	Eef2	3928.60656043069	5142.39697384933	4160.19970610393	3767.93804463915	3961.71782637323	3982.30560897637
Eefsec	Eefsec	25.8706840547765	35.0190653155188	26.1165727029384	26.05862692207	24.7432099744341	27.881294865657
Efcab14	Efcab14	56.4980792490804	51.2620620539622	53.2138072267381	53.2968624702419	57.7891415180673	58.8149118003234
Efcab4b	Efcab4b	9.246464000816	10.262858067859	11.7679418503359	12.5467462958115	11.629308687984	12.1066892148943
Efhd2	Efhd2	102.997357531399	145.037948368674	108.363131205176	115.60164535799	115.303358480863	117.116828294931
Efr3a	Efr3a	166.800386030468	125.739596938272	162.11888312239	160.721675306389	172.212741422062	174.367104412821
Eftud1	Eftud1	38.3934541976139	33.8961571808675	39.4845417346796	36.7823417048149	38.929317026443	36.9100122462562
Eftud2	Eftud2	139.473565912571	159.165699551146	147.847672939856	146.459134645338	148.926631590566	157.592157915912
Egln1	Egln1	73.9959809409133	74.4775348843098	73.8593192448712	71.2322754443827	69.363465294997	73.3583287173681
Egln2	Egln2	73.4135265156651	94.8987944493625	69.6269892811539	68.7658210443514	65.9818932651577	66.9715371612056
Egln3	Egln3	15.4350422690787	27.1848225156264	17.8067541156398	13.5118806262585	16.7978903270881	13.876523019614
Egr1	Egr1	228.953126991334	255.056831421828	200.209852795846	194.233284002466	195.306404064867	188.012779544863
Egr2	Egr2	92.0520681236091	105.187766659888	89.0079636881764	78.9265408010021	93.0069770483452	81.7714517311082
Egr3	Egr3	63.6816838271422	61.9688605471484	50.8911871246981	50.374650191944	53.9951826553207	46.4004254019996
Ehbp1l1	Ehbp1l1	125.276239297145	130.727398187537	133.524848977276	131.15103179297	120.05955328706	125.119555064098
Ehd1	Ehd1	45.6255966444464	58.8612775698578	50.2718217641541	55.7096982963595	44.8676874203072	54.7878986504539
Ehd3	Ehd3	219.463973646664	272.16159486826	223.358633146178	203.375250854756	219.334810195595	190.8342537263
Ehd4	Ehd4	112.365166204142	133.573839738164	124.544051249388	124.073380036358	117.007890723546	124.221813279096
Ehhadh	Ehhadh	14.682705303133	12.639245050493	12.8002174512425	12.9756948871213	13.9111824967374	16.0567530689064
Ehmt1	Ehmt1	63.9729110397663	71.9705771883443	68.4656792301339	65.1197580182181	65.294581876979	64.7400075813416
Ehmt2	Ehmt2	215.896440292019	278.507331536173	229.08776273121	231.900332176858	222.331487848054	220.741880049535
Ei24	Ei24	82.0047292880768	77.5067754336015	82.8143100827364	81.5806602097315	81.8725325598498	80.2837653445322
Eid1	Eid1	89.7950572257722	69.7508750617081	82.6078549625551	81.3125673401629	82.9172458698815	83.4386864746847
Eif1	Eif1	360.199524147273	362.699327492349	327.902344627999	320.612262717114	306.293447027967	305.847801267796
Eif1a	Eif1a	83.2909828105	68.4973962137254	87.6918122970204	81.3661859140766	83.3021402472616	87.9273953996985
Eif1ad	Eif1ad	54.0469168761607	63.5618232497932	61.5494327040593	58.4174362790026	59.4661813052234	62.7393258890497
Eif1ax	Eif1ax	91.2754622232781	95.1860500186919	93.7306245623243	95.3338244186018	85.968908433395	94.0833390682888
Eif1b	Eif1b	58.0755599841278	80.8754998375553	57.6525923106367	53.859857496336	50.5311332588999	54.7365991198823
Eif2a	Eif2a	80.0389456028639	74.4253065989772	73.4722158945312	77.6665043140296	84.484315834929	85.4393681669766
Eif2ak1	Eif2ak1	86.0819102648146	84.6359363815036	88.0789156473604	82.9211245575746	88.9655860858543	84.4903268514022
Eif2ak2	Eif2ak2	237.228833616736	180.527068252186	275.204675201714	262.623775029422	264.257482526956	264.91077587167
Eif2ak3	Eif2ak3	21.5750826685707	24.3906092503315	26.452062273233	26.3803383655523	24.4957778746898	27.2144009682264
Eif2ak4	Eif2ak4	13.056686699315	14.7544906064639	13.6260379319679	13.4046434784311	14.4885240628075	14.7229652740452
Eif2b1	Eif2b1	40.9902301768457	43.0883353994079	48.8266359228848	43.162952000548	42.3383815118095	43.0916056801323
Eif2b2	Eif2b2	70.93809520836	82.9124029655273	65.4204662074593	63.3771543660221	63.2876326234971	67.4845324669215
Eif2b3	Eif2b3	16.4057996444924	12.5086743371614	15.2518720033958	15.4689585741095	13.3063484751401	13.876523019614
Eif2b4	Eif2b4	49.0475163927799	62.1777736884789	49.1363186031568	48.3103350962656	48.8540934717438	45.7078817392832
Eif2b5	Eif2b5	65.0164752183361	66.4866072284197	64.3365768265073	59.5970449051045	60.318447426565	65.4069014787722
Eif2d	Eif2d	43.6355440248482	48.6245336446651	43.5620303582609	50.5086966267283	46.847144218262	50.3761390212975
Eif2s1	Eif2s1	142.701334185822	114.249374165097	143.615342976138	144.957814575754	134.355630161177	152.154407675324
Eif2s2	Eif2s2	245.019161554431	191.5994647427	196.338819292446	204.099101602591	194.014258655091	218.099954225098
Eif2s3x	Eif2s3x	398.690054082428	310.392699731735	412.471523232277	388.037619413623	382.694980937915	411.858281193979
Eif3a	Eif3a	619.124785104506	504.655807026398	700.708677895438	653.422750999601	632.051552569156	653.196922768005
Eif3b	Eif3b	233.24872837754	258.138300256453	246.429992826441	243.830464872661	231.623937816231	247.981930783047
Eif3c	Eif3c	430.749316405468	501.783251333104	471.698335834296	445.650777083919	435.343033272405	453.61609907925
Eif3d	Eif3d	205.557874243862	263.648384359044	215.797214369536	199.541522819925	195.498851253557	199.888620872185
Eif3e	Eif3e	397.161111216152	328.46368645682	330.844330090583	310.076212943068	355.339987688401	351.504383476508
Eif3f	Eif3f	376.362634447912	438.717596793971	349.68335980713	310.344305812636	333.043606255883	321.135061378129
Eif3g	Eif3g	117.825676440844	139.318951124752	119.176218124673	115.735691792774	106.533265167702	111.807326880772
Eif3h	Eif3h	468.778736587301	556.596836789684	449.349569074667	415.007762092226	422.201639530428	420.297053973004
Eif3i	Eif3i	140.711281566224	179.038562120206	150.89288596253	135.279661984326	133.255931940091	136.456751320419
Eif3k	Eif3k	192.307036069464	222.988664227602	182.041802219889	172.222859410882	171.772862133627	166.492626470083
Eif3l	Eif3l	190.292714515481	242.939869224661	197.938846473851	183.402332071894	185.381627619566	196.938897864319
Eif3m	Eif3m	204.053200311971	179.169132833538	183.177305380886	176.43191746311	180.32301580257	184.806558884139
Eif4a1	Eif4a1	638.127360728231	629.063582688689	651.675586852372	635.621384460244	605.961212273892	657.146986622017
Eif4a2	Eif4a2	416.018073233564	221.73518537962	379.103214432969	370.155825013396	401.967192262446	370.793006971424
Eif4a3	Eif4a3	123.747296430868	140.102375404741	121.214962436464	131.124222506013	123.523602683481	128.300125959537
Eif4b	Eif4b	497.076314080612	493.322269109221	486.898594057647	486.320465397479	496.128852442931	486.576047471494
Eif4e	Eif4e	105.764016051328	88.5530577814498	101.756567359374	102.679569044782	103.124200682336	107.190369129329
Eif4e2	Eif4e2	147.919155078671	156.24091557252	155.589739946656	145.41357245402	143.703065040408	146.383210486021
Eif4e3	Eif4e3	22.9826808629206	14.9372896051281	18.1422436859345	19.9997280698192	18.5024225697713	21.1097568302077
Eif4ebp2	Eif4ebp2	135.663343214072	162.273282528437	143.950832546433	142.250076593111	148.734184401876	139.175626440713
Eif4enif1	Eif4enif1	128.819503717405	129.761174908883	135.641013959135	143.456494506169	140.541432654786	137.995737237566
Eif4g1	Eif4g1	472.880186498424	475.956364236126	495.905198675557	500.609815345487	492.472355857821	503.402293498974
Eif4g2	Eif4g2	1067.42054107058	833.45897733788	1018.75279053478	1005.64316303886	1025.3036364295	1064.54220865627
Eif4g3	Eif4g3	229.705463957279	255.082945564495	239.539553190389	240.666969011751	257.604308289386	230.796588041566
Eif4h	Eif4h	325.422141173075	409.391414579707	374.045063988527	351.389324143592	339.944212593198	356.659986298952
Eif5	Eif5	278.874325021986	172.379455740298	247.591302877461	250.58640518579	260.793433130536	265.680268830244
Eif5a	Eif5a	412.54761561646	432.554659124722	385.167833588296	424.632296109739	384.152081080853	431.30080328061
Eif5a2	Eif5a2	12.4014254709107	8.3565256532185	11.5098729501092	10.9113797914429	13.6637503969931	12.7222835817533
Eif5b	Eif5b	280.306192150721	202.933002659878	247.307427087212	252.838385290167	244.600376825045	254.676519522639
Eif6	Eif6	103.604080891033	112.551954891787	102.711422290212	104.797502714374	97.2958001105804	99.9827850840212
Elac1	Elac1	12.2072739958279	10.18451563986	12.9292519013559	13.4850713393017	14.1036296854275	11.6193436744642
Elac2	Elac2	35.9665607590795	43.7673031087319	39.5877692947702	37.5061924526501	37.4722168835041	36.2174685835397
Elavl1	Elavl1	170.100961106875	150.051863760605	148.415424520354	151.204378436702	154.040228318616	158.695097823201
Elf1	Elf1	478.995957963531	410.200953002363	486.021159796876	476.535075658225	514.878707112447	494.630073771233
Elf2	Elf2	87.8292735405593	88.5269436387834	92.053176710851	89.0068326967823	94.7939866576099	90.0306761531335
Elf4	Elf4	334.911294517745	330.840073439454	362.638418598508	352.86383492622	351.188626903802	339.166846374041
Elk1	Elk1	17.8619357076131	22.3798202650258	17.7551403355945	18.0694594089251	21.3066530335405	19.6733699742033
Elk3	Elk3	92.7558672207841	89.2581396334401	90.2983081893097	100.427588940406	102.546859116266	100.213632971593
Elk4	Elk4	191.894464184914	171.125976892315	206.687382191535	210.372474750497	241.163819884151	211.174517597934
Ell	Ell	26.7443656926489	36.2986583061678	25.8585038027117	25.3079668872779	28.3172291929635	26.2910094179379
Elmo1	Elmo1	178.692163879287	209.513766611787	183.512794951181	183.455950645808	175.594313451901	178.471066858548
Elmo2	Elmo2	47.0331948387963	55.7536945925672	52.6202487562168	50.4014594789008	50.3936709812642	51.9664244690167
Elmod2	Elmod2	21.8177720124241	14.0494087544736	23.6907250408077	19.7584444872074	21.3066530335405	19.827268565918
Elmsan1	Elmsan1	52.4208982723427	63.117882824466	53.1363865566701	53.672192487638	56.7719206635628	52.5563690705899
Elof1	Elof1	34.5346936303443	35.2540925995155	36.7748182822996	36.0584909569796	32.1936654222915	37.2178094296857
Elovl1	Elovl1	75.6219995447314	91.6084124734078	70.6076511020152	72.3046469226572	71.3704145484789	71.9732413919352
Elovl5	Elovl5	137.240823949119	129.369462768889	132.931290506755	132.464686853856	145.050195361238	147.511800158596
Elovl6	Elovl6	53.5372692540685	52.1499429046167	50.0395597539501	41.5543947831363	57.37675468516	48.6576047471494
Elp2	Elp2	76.7383705264572	75.9921551589557	76.8271115974778	71.5271776009082	74.5870318451553	76.8210470309501
Elp3	Elp3	47.1545395107231	43.6367323954003	46.1943331405728	46.1924014266735	46.8196517627348	47.9394113191472
Elp4	Elp4	12.1101982582866	9.66223278653389	13.2389345816279	11.4475655305801	12.4540823537985	12.6966338164675
Elp5	Elp5	32.5931788795168	33.6611298968708	31.7682816179023	32.3588093569326	31.1489521122599	30.3693220983789
Elp6	Elp6	10.1929524418444	12.639245050493	11.3550316099732	11.5548026784076	9.62235943450216	9.95210893088769
Emb	Emb	259.531984316867	229.43885746618	246.507413496509	226.484856211571	222.85384450307	230.206643439992
Emc1	Emc1	40.796078701763	42.3049111194186	42.5555616473769	42.8412405570657	46.5997121185176	41.5782695282705
Emc10	Emc10	89.1155270629825	120.51676840501	82.2723653922604	80.3742422966727	86.8211745547366	80.796760650248
Emc2	Emc2	48.1981036892928	31.0758297729063	41.8329687267422	44.4229884875206	42.805753255771	45.5796329128542
Emc3	Emc3	61.9343205513974	73.302398464326	62.968811655306	66.2457480704063	63.6175420898229	67.4588827016356
Emc4	Emc4	33.0785575672236	36.8731694448266	33.729605259625	35.0397380526188	30.3516709019725	34.0115887689616
Emc6	Emc6	34.3648110896469	33.1127329008783	28.464999695001	29.4365970786346	28.1797669153278	28.0351934573718
Emc7	Emc7	45.455714103749	41.8348565514251	47.5104845317288	45.4953599657951	42.0084720454837	47.6316141357176
Emc8	Emc8	27.4724337242092	32.3293086208891	27.6391792142757	28.5518906090582	28.0697970932192	27.137451672369
Emc9	Emc9	22.2546128313603	23.1371304023487	20.1035673276571	20.7235788176544	20.3444170900903	18.2369831181988
Emd	Emd	56.0369694957589	66.1210092310913	63.665597685918	62.224355026877	58.0365736178116	63.9705146227678
Eme1	Eme1	12.4014254709107	10.3412004958579	16.3099544943252	16.2464278958585	13.5812730304116	17.6470385166256
Eme2	Eme2	15.4835801378494	18.9588675757395	13.6518448219905	14.0748756523526	16.0830864833822	16.4414995481933
Emg1	Emg1	172.867619626804	179.848100542862	172.235184011275	170.078116454333	165.532074728964	160.054535383348
Eml2	Eml2	31.4768078977909	39.9285241367846	32.955398558945	32.0370979134503	30.2966859909182	29.9332760885205
Eml3	Eml3	138.187312390148	149.947407189939	142.195964024892	143.724587375738	132.59611300744	127.453683705106
Eml4	Eml4	94.7701887747676	88.9186557787781	101.653339799283	97.1300466447115	105.928431146105	95.4940761590074
Eml5	Eml5	15.1680839908399	13.8143814704768	17.8583678956851	15.7638607306349	18.2824829255541	16.4671493134791
Emp1	Emp1	44.3878809907939	43.5845041100677	61.7042740441953	59.0608591659673	41.2661757462507	59.610054524183
Emp3	Emp3	37.9323444442924	48.6767619299977	43.0458925578075	41.3131112005246	32.1111880557101	36.191818818254
Enc1	Enc1	14.1730576810408	20.3429171370538	18.2454712460251	18.471598713278	20.2619397235088	18.211333352913
Endod1	Endod1	109.258742602818	105.344451515886	113.756771219913	104.368554123064	113.268916771854	119.01491092608
Endov	Endov	18.7841552142561	24.0250112530032	19.1229055067958	15.7906700175918	17.9525734592283	16.1337023647638
Eno1	Eno1	73.8018294658306	102.13241196793	98.2984440963363	88.9264048359117	80.6628645166553	92.3135052635691
Eno1b	Eno1b	161.679640875161	201.026670245237	164.493117004476	12.8952670262507	14.3785542406989	16.0311033036206
Enoph1	Enoph1	16.4786064476485	17.392019015761	14.2712101825345	15.5761957219369	15.0383731733505	15.7489558854769
Enox2	Enox2	14.7797810406744	13.1354137611528	14.3486308526025	15.8174793045487	14.3510617851718	14.3125690294725
Enpp1	Enpp1	45.3101004974369	42.3310252620849	42.7362098775355	43.8868027483833	43.4105872773683	47.7855127274324
Enpp4	Enpp4	6.81957056228162	6.58076395190957	9.80661820861323	12.3590812871134	11.2993992216583	13.7739239584709
Ensa	Ensa	137.168017145963	118.062038994378	142.789522495413	141.981983723542	138.012126746288	133.09663206798
Enthd2	Enthd2	28.9528387217152	36.8470553021603	27.2004620838904	27.5599469916543	29.0595254921965	24.7007239702187
Entpd1	Entpd1	42.7618623869758	27.0542518022949	41.6265136065609	55.5756518615752	31.6713087672757	43.3481033329902
Entpd5	Entpd5	85.8634898553465	71.9705771883443	87.5111640668617	90.0255856011431	87.618455765024	92.3135052635691
Entpd6	Entpd6	37.5683104285122	40.7380625594402	34.0650948299196	34.2890780178267	36.4275035734725	33.4985934632457
Entpd7	Entpd7	12.4499633396814	14.4933491798008	12.5163416609932	13.806782782784	13.9936598633189	13.9021727848998
Eny2	Eny2	33.2727090423064	33.765586467536	37.0328871825263	30.8574892873483	31.2589219343684	31.2927136486675
Eogt	Eogt	21.4052001278733	20.0556615677244	22.0906978594024	20.0533466437329	22.4063512546265	21.1097568302077
Ep300	Ep300	158.743099814534	161.150374393785	160.338207710826	175.627638854404	180.955342279695	170.237492201808
Ep400	Ep400	232.860425427374	243.331581364656	243.229938463631	263.937430090308	275.721836481778	264.089983382525
Epas1	Epas1	13.5177964526365	16.5041381651065	18.3228919160931	22.2248988872387	14.9009108957148	17.8265868736262
Epb4.1	Epb4.1	172.600661348565	193.766938584004	193.061344259567	184.903652141478	188.295827905444	188.602724146436
Epb4.1l2	Epb4.1l2	68.3170502947429	66.1210092310913	82.7110825226458	83.7254031662805	79.8380908508408	85.1059212182613
Epc1	Epc1	92.4403710737746	105.266109087887	94.1951485827323	89.837920592445	96.471026444766	93.3907954055724
Epc2	Epc2	64.725248005712	53.7429056072614	63.3817218956686	59.4361891833634	63.3701099900785	64.0987634491968
Epg5	Epg5	44.679108203418	47.344940654016	45.6781953401195	45.6562156875362	53.307871267142	49.2218995834368
Ephb6	Ephb6	9.44061547589875	10.9940540625156	10.3743697891119	10.9381890783998	10.3921481892623	10.0803577573167
Ephx1	Ephx1	258.197192925673	270.699202878947	223.048950465906	204.769333776513	242.23602564971	212.17485844408
Epm2aip1	Epm2aip1	50.0910805713497	42.0176555500893	58.16873011109	54.7177546789556	61.5281154697595	58.5584141474655
Epn1	Epn1	116.660767590348	152.611049741903	111.924482028304	119.247708384123	118.272543677795	113.474561624348
Eprs	Eprs	149.909207698269	140.311288546072	163.409227623524	157.665416593306	153.875273585453	164.671493134791
Eps15	Eps15	171.16879421983	125.844053508937	165.628620165473	164.367738332522	170.39823935727	169.288450886234
Eps15l1	Eps15l1	74.7968557756297	89.5192810601031	79.4852212698125	80.9372373227668	82.5048590369743	77.949636703525
Eps8l1	Eps8l1	48.3437172956049	47.5799679380128	17.8325610056625	19.5707794785094	56.7444282080356	14.4664676211873
Epsti1	Epsti1	439.02502303087	459.713367497682	502.769831421587	464.095566510241	412.689249918034	448.793943205521
Ept1	Ept1	37.0343938720347	28.0988175089472	32.490874538537	36.1121095308933	34.310584497882	35.6788235125381
Eral1	Eral1	18.1531629202372	21.5180535570376	18.6841883764105	18.1230779828388	18.447437658717	17.4418403943393
Erap1	Erap1	152.967093430822	112.369155893122	150.221906821941	143.349257358342	154.205183051779	152.923900633898
Erbb2ip	Erbb2ip	311.418966032732	210.479989890441	300.108324073587	310.183450090895	332.988621344829	323.238342131564
Erbb3	Erbb3	10.3142971137711	13.7360390424779	11.2259971598599	12.1446069914585	11.6842935990383	11.6706432050358
Erc1	Erc1	22.0847302906629	20.9957707037115	22.5294149897878	24.7985904350975	23.2311249204409	21.930549319353
Ercc1	Ercc1	19.7791815240552	22.7193041196878	18.8648366065691	17.1311343654349	17.4027243486853	16.6466976704797
Ercc2	Ercc2	43.8539644343163	59.4096745658502	43.4329959081475	44.7983185049166	46.297295107719	42.4247117827017
Ercc3	Ercc3	60.6723359633596	66.9827759390795	62.581708304966	64.2350515486417	64.2498685669473	61.1490404413306
Ercc4	Ercc4	40.5776582922949	45.3341516687103	38.3748454637049	41.60801335705	43.5205570994769	39.8340854888366
Ercc5	Ercc5	26.2104491361713	21.5963959850366	23.7165319308304	22.761084626376	23.973421219674	25.2650188065061
Ercc6	Ercc6	49.5328950804868	43.3755909687373	50.9944146847888	51.5542588180459	55.7546998090582	50.683936204727
Ercc6l	Ercc6l	15.5563869410054	13.0309571904876	18.7616090464785	20.8308159654819	16.7429054160338	24.7776732660761
Ercc6l2	Ercc6l2	24.3417411884999	19.8467484263939	25.0326833219864	25.5224411829328	24.0558985862554	27.9069446309428
Ercc8	Ercc8	12.3771565365254	10.3934287811905	10.7872800294745	10.0266733218664	10.8320274776967	10.5677032977467
Erdr1	Erdr1	44.7033771378033	84.0614252428448	34.194129280033	36.0048723830659	74.0096902790852	59.9691512381841
Erf	Erf	32.2048759293513	39.4062412834585	29.1875926156357	28.3642256003601	27.9048423600563	27.5221981516559
Ergic1	Ergic1	20.7256699650836	24.7039789623272	19.9745328775438	21.0720995480936	21.3066530335405	23.3156366447859
Ergic2	Ergic2	83.6307478918948	59.5141311365155	79.2787661496311	77.4252207314179	83.4121100693702	81.0019587725344
Ergic3	Ergic3	82.7570662540224	98.502546137313	81.8852620419204	78.1490714792531	78.5459454410648	75.3333606443741
Erh	Erh	141.924728285491	130.022316335547	131.124808205168	136.941837775652	133.475871584309	138.816529726712
Eri1	Eri1	100.400581552167	81.9722938295402	112.234164708576	105.60178132308	98.7254077979922	111.499529697342
Eri2	Eri2	18.1531629202372	10.7851409211851	19.1487123968185	19.1150216002427	16.962845060251	20.5454619939202
Eri3	Eri3	12.0373914551305	13.5010117584811	11.4066453900185	10.3751940523056	12.7839918201243	10.5677032977467
Erich1	Erich1	16.0174966943269	19.3505797157341	16.0002718140532	14.6914892523605	14.2410919630632	16.0567530689064
Erlec1	Erlec1	39.9952038670466	28.6472145049397	35.7167357913703	36.2729652526345	39.2592264927688	40.1931822028377
Erlin1	Erlin1	11.3335923579556	13.4748976158148	13.3163552516959	14.6110613914899	15.313297728622	14.7742648046168
Erlin2	Erlin2	28.7829561810178	28.8822417889364	27.1746551938677	28.3642256003601	30.1592237132825	27.5221981516559
Ermp1	Ermp1	72.34569340271	70.1948154870354	77.8077734183392	79.4359172531825	79.2607492847707	76.6414986739496
Ero1l	Ero1l	49.8726601618816	35.802489595508	46.2975607006635	49.5167530093244	52.4281126902732	55.275244190884
Ero1lb	Ero1lb	18.6142726735587	13.4226693304822	18.2196643560025	22.0104245915838	20.0420000792916	22.1613972069252
Erp29	Erp29	71.9816593869298	88.1091173561225	77.2142149478178	73.8595855661552	71.0954899932074	74.3073700329424
Erp44	Erp44	79.7477183902398	66.0426668030924	67.8205069795673	71.3395125922102	71.9202636590219	74.7690658080867
Errfi1	Errfi1	16.5514132508045	10.863483349184	14.3744377426252	11.3671376697095	8.30272156919901	10.3625051754604
Esco1	Esco1	150.977040811224	101.740699827935	139.821730142806	133.724723340828	141.118774220856	137.636640523565
Esco2	Esco2	28.443191099623	13.997180469141	29.2133995056583	33.4043715482502	24.8256873410156	34.2680864218195
Esd	Esd	127.290560851128	103.072521103917	118.918149224447	112.43814949708	111.014535418628	118.322367263363
Esf1	Esf1	58.7065522781467	29.3261822142637	48.8008290328621	51.4470216702184	47.232038595642	52.1203230607314
Espl1	Espl1	41.2814573894698	41.7826282660925	47.5620983117742	54.8518011137399	40.4139096249091	54.8904977115971
Esrra	Esrra	40.6504650954509	45.5169506673745	39.2780866144982	37.4257645917795	35.3278053523865	33.7294413508178
Esyt1	Esyt1	363.888402173845	366.172508466968	379.387090223219	383.453231343999	360.865971249358	370.664758144995
Esyt2	Esyt2	385.487753776801	306.423350046456	353.089869290121	368.279174926415	419.067499600333	375.743411671582
Etaa1	Etaa1	33.4911294517745	25.1218052449881	37.2651491927303	36.0584909569796	34.7504637863164	39.0132929996912
Etf1	Etf1	220.992916512941	173.606820445614	228.003873350258	219.085493011477	223.62363325783	235.054449079007
Etfa	Etfa	82.8056041227931	65.5726122350989	80.1820073004245	79.5163451140531	72.6075750472006	83.5412855358279
Etfb	Etfb	66.8609142316222	65.9904385177598	70.8657200022419	68.4977281747828	59.3837039386419	65.5351503052012
Etfdh	Etfdh	40.2136242765147	36.4031148768331	44.2330094988502	38.9807032352776	40.2764473472733	40.9626751614115
Etnk1	Etnk1	541.488464005791	391.555455138619	553.919087446511	567.364939868074	599.692932413702	584.63510015908
Etohi1	Etohi1	14.1002508778848	8.43486808121742	14.0647550623532	13.1365506088624	14.1311221409546	14.5434169170446
Ets1	Ets1	2203.54643538606	2095.13766611787	2208.83752393004	2206.61879084541	2312.66535894378	2207.64964838292
Ets2	Ets2	31.4525389634056	33.3738743275414	36.1296460317329	31.313247165615	32.5510673441445	39.4236892442639
Etv3	Etv3	87.4895084591645	91.5822983307415	92.749962741463	89.7306834446176	99.5501814638067	91.2618648868516
Etv6	Etv6	89.8921329633135	88.4747153534508	90.5305701995137	95.870010157739	95.8661924231687	94.5706846087189
Eva1b	Eva1b	27.4238958554385	37.8916210088126	22.7874838900144	23.9943118263916	26.1453252063187	21.0584572996361
Evi2a	Evi2a	57.2504162150261	51.8888014779536	54.1686621575767	52.4121560006655	54.1876298440107	56.4551333940304
Evl	Evl	296.809067532755	338.439288955349	295.10178740919	260.559459933743	280.285584099284	262.679246291806
Ewsr1	Ewsr1	520.932676581405	564.979476585569	551.312591554222	545.971128876497	535.250616658064	551.700801532122
Exd2	Exd2	35.9908296934649	34.4967824621926	36.1554529217556	35.7099702265404	38.18702072721	36.2687681141113
Exo1	Exo1	15.0467393189132	14.4150067518019	16.5164096145065	19.7316352002505	15.7531770170564	21.8279502582099
Exo5	Exo5	36.4519394467864	27.9421326529493	32.0521574081517	33.1094693917247	34.0356599426105	33.832040411961
Exoc1	Exoc1	53.1975041726737	48.5984195019988	53.8589794773048	55.7096982963595	56.7994131190899	54.7365991198823
Exoc2	Exoc2	92.9742876302522	77.37620472027	97.5500442856789	88.2025540880764	94.9039564797185	93.2625465791434
Exoc3	Exoc3	84.8927324799327	87.6129486454627	88.7757016779724	79.4091079662257	83.4945874359516	84.1825296679727
Exoc4	Exoc4	47.2516152482644	43.7934172513982	54.3751172777581	49.6239901571518	51.1359672804972	49.5040470015805
Exoc5	Exoc5	89.1640649317532	59.5924735645144	85.6788748752524	86.5135690097941	89.3779729187615	95.4427766284358
Exoc6	Exoc6	50.5764592590565	43.4539333967362	45.6781953401195	45.2540763831833	53.6377807334678	49.4270977057232
Exoc6b	Exoc6b	12.7411905523055	13.2398703318181	12.9292519013559	12.9220763132076	13.7187353080474	12.2862375718949
Exoc7	Exoc7	46.1352442665386	53.8995904632593	47.0459605113208	48.4711908180067	46.9296215848434	46.349125871428
Exoc8	Exoc8	37.0101249376493	39.876295851452	40.6458517856996	40.9377811831285	42.5858136115539	39.3210901831207
Exog	Exog	13.6391411245632	13.1615279038191	14.2712101825345	12.439509147984	12.1241728874727	13.0044309998971
Exosc1	Exosc1	17.8376667732277	21.4135969863724	19.8196915374078	20.8576252524387	19.9595227127102	20.9045587079213
Exosc10	Exosc10	109.307280471589	125.40011308361	111.898675138281	100.400779653449	101.722085450451	108.549806689476
Exosc2	Exosc2	36.209250102933	31.0758297729063	37.4199905328663	37.9619503309168	33.4583183765404	37.8334037965447
Exosc3	Exosc3	70.3799097174971	65.1809000951043	69.7302168412446	68.9534860530494	65.4045516990875	67.8692789462083
Exosc4	Exosc4	19.342340705119	24.7039789623272	16.6712509546425	18.1766965567525	16.1380713944365	17.6213887513398
Exosc5	Exosc5	18.8084241486415	25.3307183863186	15.4583271235772	16.8898507828231	16.2480412165451	15.6976563549053
Exosc6	Exosc6	18.2502386577786	23.163244545015	16.2325338242572	17.7209386784859	15.6706996504749	17.6726882819114
Exosc7	Exosc7	25.4338432358403	27.1064800876275	28.619841035137	28.6859370438425	24.7432099744341	28.5481887630876
Exosc8	Exosc8	82.9997555978759	61.9166322618158	79.2787661496311	86.0846204184843	80.7453418832367	83.6695343622568
Exosc9	Exosc9	35.6025267432994	25.2784901009859	38.1425834535009	36.165728104807	32.6060522551988	38.0386019188311
Ext1	Ext1	66.3269976751447	73.3546267496586	63.743018355986	60.9911278268614	68.1263047962753	59.2766075754677
Ext2	Ext2	50.3823077839738	65.3114708084358	48.8782497029301	46.3532571484146	51.5758465689316	44.0919465262782
Extl3	Extl3	103.531274087877	118.297066278374	100.208153958014	97.8002788186331	108.842631431983	99.6236883700201
